OBJECTID,Transect,Elevation,UTM_X,UTM_Y,Date,,,,,
18148,MC19T1,353,528113.8934,4883378.903,5/14/2019,8:27:00,0:00:00,27,12:00 AM,1
18149,MC19T1,344,528122.997,4883383.718,5/14/2019,8:28:00,0:00:00,28,12:00 AM,1
18150,MC19T1,344.88,528150.2307,4883397.496,5/14/2019,8:28:00,0:00:00,28,12:00 AM,0
18151,MC19T1,344,528149.5075,4883398.159,5/14/2019,8:28:00,0:00:00,28,12:00 AM,0
18160,MC19T2,563,529342.405,4883193.215,5/14/2019,10:42:00,0:00:00,42,12:00 AM,#REF!
18161,MC19T2,564,529355.9719,4883184.168,5/14/2019,10:43:00,0:00:00,43,12:00 AM,1
18162,MC19T2,567,529411.0787,4883193.188,5/14/2019,10:44:00,0:00:00,44,12:00 AM,1
18163,MC19T2,576,529468.9692,4883188.226,5/14/2019,10:45:00,0:00:00,45,12:00 AM,1
18164,MC19T2,577,529507.7715,4883227.719,5/14/2019,10:46:00,0:00:00,46,12:00 AM,1
18165,MC19T2,587,529533.1153,4883251.936,5/14/2019,10:47:00,0:00:00,47,12:00 AM,1
18166,MC19T2,584,529544.3009,4883274.2,5/14/2019,10:48:00,0:00:00,48,12:00 AM,1
18167,MC19T2,581,529535.5077,4883289.6,5/14/2019,10:49:00,0:00:00,49,12:00 AM,1
18168,MC19T2,558,529523.004,4883311.425,5/14/2019,10:50:00,0:00:00,50,12:00 AM,1
18169,MC19T2,564,529534.5138,4883314.92,5/14/2019,10:51:00,0:00:00,51,12:00 AM,1
18170,MC19T2,557,529537.7828,4883317.711,5/14/2019,10:52:00,0:00:00,52,12:00 AM,1
18171,MC19T2,557,529553.0672,4883318.335,5/14/2019,10:52:00,0:00:00,52,12:00 AM,0
18172,MC19T2,556,529561.3089,4883318.816,5/14/2019,10:53:00,0:00:00,53,12:00 AM,1
18173,MC19T2,543,529575.3385,4883331.542,5/14/2019,10:54:00,0:00:00,54,12:00 AM,1
18174,MC19T2,543,529584.0275,4883339.356,5/14/2019,10:55:00,0:00:00,55,12:00 AM,1
18175,MC19T2,543,529583.3453,4883348.683,5/14/2019,10:56:00,0:00:00,56,12:00 AM,1
18176,MC19T2,536,529590.6337,4883365.376,5/14/2019,10:57:00,0:00:00,57,12:00 AM,1
18177,MC19T2,525,529596.7556,4883374.512,5/14/2019,10:58:00,0:00:00,58,12:00 AM,1
18178,MC19T2,516,529600.3392,4883378.526,5/14/2019,10:59:00,0:00:00,59,12:00 AM,1
18179,MC19T2,516,529603.5777,4883388.093,5/14/2019,11:00:00,0:00:00,0,12:00 AM,-59
18180,MC19T2,500,529603.0062,4883408.417,5/14/2019,11:01:00,0:00:00,1,12:00 AM,1
18181,MC19T2,500,529603.7736,4883415.751,5/14/2019,11:01:00,0:00:00,1,12:00 AM,0
18182,MC19T2,494,529601.5892,4883420.961,5/14/2019,11:02:00,0:00:00,2,12:00 AM,1
18183,MC19T2,494,529601.188,4883421.182,5/14/2019,11:02:00,0:00:00,2,12:00 AM,0
18184,MC19T2,484,529600.4779,4883436.729,5/14/2019,11:03:00,0:00:00,3,12:00 AM,1
18185,MC19T2,486,529598.3551,4883446.049,5/14/2019,11:04:00,0:00:00,4,12:00 AM,1
18186,MC19T2,481,529599.8503,4883451.721,5/14/2019,11:05:00,0:00:00,5,12:00 AM,1
18187,MC19T2,480,529592.2672,4883465.015,5/14/2019,11:06:00,0:00:00,6,12:00 AM,1
18188,MC19T2,480,529595.111,4883473.358,5/14/2019,11:07:00,0:00:00,7,12:00 AM,1
18189,MC19T2,477,529594.9465,4883474.357,5/14/2019,11:08:00,0:00:00,8,12:00 AM,1
18190,MC19T2,469,529582.6431,4883505.069,5/14/2019,11:09:00,0:00:00,9,12:00 AM,1
18191,MC19T2,475,529585.942,4883501.196,5/14/2019,11:10:00,0:00:00,10,12:00 AM,1
18192,MC19T2,470,529581.8814,4883478.63,5/14/2019,11:11:00,0:00:00,11,12:00 AM,1
18193,MC19T2,438,529583.4714,4883498.853,5/14/2019,11:12:00,0:00:00,12,12:00 AM,1
18194,MC19T2,439,529585.9235,4883505.306,5/14/2019,11:12:00,0:00:00,12,12:00 AM,0
18195,MC19T2,438,529577.8625,4883500.271,5/14/2019,11:13:00,0:00:00,13,12:00 AM,1
18196,MC19T2,440,529577.708,4883499.049,5/14/2019,11:15:00,0:00:00,15,12:00 AM,2
18197,MC19T2,443,529584.8168,4883520.074,5/14/2019,11:16:00,0:00:00,16,12:00 AM,1
18198,MC19T2,447,529597.1628,4883551.118,5/14/2019,11:17:00,0:00:00,17,12:00 AM,1
18199,MC19T2,455,529594.7254,4883559.215,5/14/2019,11:18:00,0:00:00,18,12:00 AM,1
18200,MC19T2,442,529584.2056,4883567.054,5/14/2019,11:19:00,0:00:00,19,12:00 AM,1
18201,MC19T2,436,529582.4202,4883590.371,5/14/2019,11:20:00,0:00:00,20,12:00 AM,1
18202,MC19T2,411,529579.3598,4883612.461,5/14/2019,11:21:00,0:00:00,21,12:00 AM,1
18203,MC19T2,393,529519.5251,4883641.294,5/14/2019,11:22:00,0:00:00,22,12:00 AM,1
18204,MC19T2,385,529498.758,4883631.982,5/14/2019,11:23:00,0:00:00,23,12:00 AM,1
18205,MC19T2,385,529498.598,4883631.981,5/14/2019,11:23:00,0:00:00,23,12:00 AM,0
18206,MC19T2,371,529494.2762,4883631.962,5/14/2019,11:24:00,0:00:00,24,12:00 AM,1
18207,MC19T2,360,529432.9361,4883675.45,5/14/2019,11:24:00,0:00:00,24,12:00 AM,0
18208,MC19T2,367,529380.319,4883737.193,5/14/2019,11:25:00,0:00:00,25,12:00 AM,1
18209,MC19T2,358,529314.8398,4883740.011,5/14/2019,11:26:00,0:00:00,26,12:00 AM,1
18210,MC19T2,356,529251.1137,4883708.517,5/14/2019,11:27:00,0:00:00,27,12:00 AM,1
18211,MC19T2,365,529177.7376,4883723.408,5/14/2019,11:28:00,0:00:00,28,12:00 AM,1
18212,MC19T2,348,529103.8183,4883734.522,5/14/2019,11:29:00,0:00:00,29,12:00 AM,1
18213,MC19T2,344,529030.1467,4883743.971,5/14/2019,11:30:00,0:00:00,30,12:00 AM,1
18214,MC19T2,339,528960.4803,4883770.877,5/14/2019,11:31:00,0:00:00,31,12:00 AM,1
18215,MC19T2,335,528901.4073,4883809.493,5/14/2019,11:32:00,0:00:00,32,12:00 AM,1
18216,MC19T2,334,528888.3594,4883810.102,5/14/2019,11:33:00,0:00:00,33,12:00 AM,1
18217,MC19T2,333,528846.5633,4883778.041,5/14/2019,11:33:00,0:00:00,33,12:00 AM,0
18218,MC19T2,332,528839.7171,4883769.681,5/14/2019,11:33:00,0:00:00,33,12:00 AM,0
17981,MC19T3,676.39,529960.6672,4881423.51,5/14/2019,5:01:00,0:00:00,1,12:00 AM,-32
17982,MC19T3,677,529960.1068,4881423.508,5/14/2019,5:01:00,0:00:00,1,12:00 AM,0
17983,MC19T3,677,529960.4204,4881424.953,5/14/2019,5:01:00,0:00:00,1,12:00 AM,0
17984,MC19T3,673,529983.4699,4881426.724,5/14/2019,5:02:00,0:00:00,2,12:00 AM,1
17985,MC19T3,670,529984.5127,4881426.284,5/14/2019,5:03:00,0:00:00,3,12:00 AM,1
17986,MC19T3,669,530037.2831,4881406.421,5/14/2019,5:04:00,0:00:00,4,12:00 AM,1
17987,MC19T3,672,530053.5631,4881417.935,5/14/2019,5:05:00,0:00:00,5,12:00 AM,1
17988,MC19T3,665,530044.0488,4881432.664,5/14/2019,5:06:00,0:00:00,6,12:00 AM,1
17989,MC19T3,655,530070.2002,4881456.442,5/14/2019,5:07:00,0:00:00,7,12:00 AM,1
17990,MC19T3,641,530085.8669,4881461.956,5/14/2019,5:08:00,0:00:00,8,12:00 AM,1
17991,MC19T3,641,530088.8189,4881481.74,5/14/2019,5:09:00,0:00:00,9,12:00 AM,1
17992,MC19T3,648,530101.4742,4881498.015,5/14/2019,5:10:00,0:00:00,10,12:00 AM,1
17993,MC19T3,633.52,530116.5208,4881534.071,5/14/2019,5:11:00,0:00:00,11,12:00 AM,1
17994,MC19T3,634,530114.3725,4881531.173,5/14/2019,5:11:00,0:00:00,11,12:00 AM,0
17995,MC19T3,633,530115.7203,4881534.067,5/14/2019,5:11:00,0:00:00,11,12:00 AM,0
17996,MC19T3,624,530124.486,4881542.993,5/14/2019,5:12:00,0:00:00,12,12:00 AM,1
17997,MC19T3,620,530143.0249,4881550.63,5/14/2019,5:13:00,0:00:00,13,12:00 AM,1
17998,MC19T3,613,530147.7151,4881575.421,5/14/2019,5:14:00,0:00:00,14,12:00 AM,1
17999,MC19T3,609,530166.4841,4881602.719,5/14/2019,5:15:00,0:00:00,15,12:00 AM,1
18000,MC19T3,608,530216.6101,4881635.604,5/14/2019,5:16:00,0:00:00,16,12:00 AM,1
18001,MC19T3,594,530274.5986,4881664.749,5/14/2019,5:17:00,0:00:00,17,12:00 AM,1
18002,MC19T3,582,530295.8403,4881711.274,5/14/2019,5:18:00,0:00:00,18,12:00 AM,1
18003,MC19T3,582,530291.9812,4881732.249,5/14/2019,5:19:00,0:00:00,19,12:00 AM,1
18004,MC19T3,573,530310.3908,4881750.439,5/14/2019,5:20:00,0:00:00,20,12:00 AM,1
18005,MC19T3,571,530312.2253,4881769.329,5/14/2019,5:21:00,0:00:00,21,12:00 AM,1
18006,MC19T3,571.72,530316.3754,4881772.125,5/14/2019,5:21:00,0:00:00,21,12:00 AM,0
18007,MC19T3,571,530315.6523,4881772.677,5/14/2019,5:21:00,0:00:00,21,12:00 AM,0
18008,MC19T3,565,530324.8774,4881786.048,5/14/2019,5:22:00,0:00:00,22,12:00 AM,1
18009,MC19T3,562,530323.6122,4881800.037,5/14/2019,5:23:00,0:00:00,23,12:00 AM,1
18010,MC19T3,560,530342.1276,4881812.563,5/14/2019,5:24:00,0:00:00,24,12:00 AM,1
18011,MC19T3,570,530368.1388,4881831.454,5/14/2019,5:25:00,0:00:00,25,12:00 AM,1
18012,MC19T3,565,530374.4104,4881842.923,5/14/2019,5:26:00,0:00:00,26,12:00 AM,1
18013,MC19T3,558,530371.0228,4881865.788,5/14/2019,5:27:00,0:00:00,27,12:00 AM,1
18014,MC19T3,553,530358.1017,4881924.93,5/14/2019,5:28:00,0:00:00,28,12:00 AM,1
18015,MC19T3,549,530353.9973,4881981.78,5/14/2019,5:29:00,0:00:00,29,12:00 AM,1
18016,MC19T3,539,530384.7149,4882038.901,5/14/2019,5:30:00,0:00:00,30,12:00 AM,1
18017,MC19T3,540,530403.0339,4882111.183,5/14/2019,5:31:00,0:00:00,31,12:00 AM,1
18018,MC19T3,539.91,530390.2558,4882139.336,5/14/2019,5:31:00,0:00:00,31,12:00 AM,0
18019,MC19T3,539,530389.054,4882139.553,5/14/2019,5:31:00,0:00:00,31,12:00 AM,0
18020,MC19T3,531,530353.0623,4882150.05,5/14/2019,5:32:00,0:00:00,32,12:00 AM,1
18021,MC19T3,525,530286.4462,4882152.853,5/14/2019,5:33:00,0:00:00,33,12:00 AM,1
18022,MC19T3,524,530222.1585,4882119.237,5/14/2019,5:34:00,0:00:00,34,12:00 AM,1
18023,MC19T3,515,530195.7672,4882113.562,5/14/2019,5:35:00,0:00:00,35,12:00 AM,1
18024,MC19T3,517,530214.6736,4882145.415,5/14/2019,5:36:00,0:00:00,36,12:00 AM,1
18025,MC19T3,516,530213.0526,4882202.166,5/14/2019,5:37:00,0:00:00,37,12:00 AM,1
18026,MC19T3,510,530207.222,4882234.239,5/14/2019,5:38:00,0:00:00,38,12:00 AM,1
18027,MC19T3,505,530178.2301,4882254.654,5/14/2019,5:39:00,0:00:00,39,12:00 AM,1
18028,MC19T3,503,530152.8536,4882254.76,5/14/2019,5:40:00,0:00:00,40,12:00 AM,1
18029,MC19T3,504,530145.3719,4882262.834,5/14/2019,5:41:00,0:00:00,41,12:00 AM,1
18030,MC19T3,503.99,530145.7747,4882262.281,5/14/2019,5:41:00,0:00:00,41,12:00 AM,0
18031,MC19T3,503,530145.3709,4882263.057,5/14/2019,5:41:00,0:00:00,41,12:00 AM,0
18032,MC19T3,500,530144.1692,4882263.273,5/14/2019,5:42:00,0:00:00,42,12:00 AM,1
18033,MC19T3,497,530128.4051,4882261.979,5/14/2019,5:43:00,0:00:00,43,12:00 AM,1
18034,MC19T3,498,530107.2217,4882237.891,5/14/2019,5:44:00,0:00:00,44,12:00 AM,1
18035,MC19T3,494,530121.0328,4882228.624,5/14/2019,5:45:00,0:00:00,45,12:00 AM,1
18036,MC19T3,490,530168.8144,4882213.07,5/14/2019,5:46:00,0:00:00,46,12:00 AM,1
18037,MC19T3,486,530194.3656,4882227.293,5/14/2019,5:47:00,0:00:00,47,12:00 AM,1
18038,MC19T3,507,530208.7727,4882192.816,5/14/2019,5:48:00,0:00:00,48,12:00 AM,1
18039,MC19T3,506,530218.1474,4882138.545,5/14/2019,5:49:00,0:00:00,49,12:00 AM,1
18040,MC19T3,506,530177.7342,4882100.706,5/14/2019,5:50:00,0:00:00,50,12:00 AM,1
18041,MC19T3,503,530173.6506,4882100.91,5/14/2019,5:50:00,0:00:00,50,12:00 AM,0
18042,MC19T3,501.88,530173.9738,4882100.245,5/14/2019,5:50:00,0:00:00,50,12:00 AM,0
18043,MC19T3,501,530168.6859,4882101.22,5/14/2019,5:50:00,0:00:00,50,12:00 AM,0
18044,MC19T3,499.77,530168.9306,4882100.222,5/14/2019,5:50:00,0:00:00,50,12:00 AM,0
18045,MC19T3,514,530112.0807,4882120.51,5/14/2019,5:51:00,0:00:00,51,12:00 AM,1
18046,MC19T3,494,530050.393,4882130.891,5/14/2019,5:52:00,0:00:00,52,12:00 AM,1
18047,MC19T3,503,530091.9672,4882124.972,5/14/2019,5:53:00,0:00:00,53,12:00 AM,1
18048,MC19T3,503,530149.7471,4882111.352,5/14/2019,5:54:00,0:00:00,54,12:00 AM,1
18049,MC19T3,510,530211.942,4882112.637,5/14/2019,5:55:00,0:00:00,55,12:00 AM,1
18050,MC19T3,513,530265.7335,4882148.315,5/14/2019,5:56:00,0:00:00,56,12:00 AM,1
18051,MC19T3,530,530331.1311,4882149.393,5/14/2019,5:57:00,0:00:00,57,12:00 AM,1
18052,MC19T3,539,530392.1781,4882139.123,5/14/2019,5:58:00,0:00:00,58,12:00 AM,1
18053,MC19T3,540,530402.4132,4882072.194,5/14/2019,5:59:00,0:00:00,59,12:00 AM,1
18054,MC19T3,542,530367.5547,4882010.388,5/14/2019,6:00:00,0:00:00,0,12:00 AM,-59
18055,MC19T3,548,530359.1408,4881994.799,5/14/2019,6:00:00,0:00:00,0,12:00 AM,0
18056,MC19T3,546,530352.5767,4881942.565,5/14/2019,6:01:00,0:00:00,1,12:00 AM,1
18057,MC19T3,554,530332.3341,4881887.935,5/14/2019,6:02:00,0:00:00,2,12:00 AM,1
18058,MC19T3,556,530292.4488,4881856.985,5/14/2019,6:03:00,0:00:00,3,12:00 AM,1
18059,MC19T3,561,530267.1523,4881804.443,5/14/2019,6:04:00,0:00:00,4,12:00 AM,1
18060,MC19T3,571,530264.9806,4881754.34,5/14/2019,6:05:00,0:00:00,5,12:00 AM,1
18061,MC19T3,583,530280.4656,4881694.654,5/14/2019,6:06:00,0:00:00,6,12:00 AM,1
18062,MC19T3,583,530284.9895,4881685.789,5/14/2019,6:07:00,0:00:00,7,12:00 AM,1
18063,MC19T3,584,530271.4188,4881659.847,5/14/2019,6:08:00,0:00:00,8,12:00 AM,1
18064,MC19T3,595,530225.5142,4881631.757,5/14/2019,6:09:00,0:00:00,9,12:00 AM,1
18065,MC19T3,603,530180.1039,4881600.56,5/14/2019,6:10:00,0:00:00,10,12:00 AM,1
18066,MC19T3,608,530168.6153,4881591.844,5/14/2019,6:10:00,0:00:00,10,12:00 AM,0
18067,MC19T3,603,530134.7284,4881596.687,5/14/2019,6:11:00,0:00:00,11,12:00 AM,1
18068,MC19T3,615,530071.7437,4881591.957,5/14/2019,6:12:00,0:00:00,12,12:00 AM,1
18069,MC19T3,624,530031.022,4881585.773,5/14/2019,6:13:00,0:00:00,13,12:00 AM,1
18070,MC19T3,624,530016.139,4881584.039,5/14/2019,6:14:00,0:00:00,14,12:00 AM,1
18071,MC19T3,630,529990.5358,4881580.591,5/14/2019,6:15:00,0:00:00,15,12:00 AM,1
18072,MC19T3,652,529988.6463,4881538.375,5/14/2019,6:16:00,0:00:00,16,12:00 AM,1
18073,MC19T3,651,529983.6343,4881513.805,5/14/2019,6:17:00,0:00:00,17,12:00 AM,1
18074,MC19T3,641,529991.0431,4881469.077,5/14/2019,6:18:00,0:00:00,18,12:00 AM,1
18075,MC19T3,638,529997.3446,4881439.005,5/14/2019,6:19:00,0:00:00,19,12:00 AM,1
18076,MC19T3,633,529997.0521,4881432.895,5/14/2019,6:20:00,0:00:00,20,12:00 AM,1
18077,MC19T3,653,529999.5302,4881416.134,5/14/2019,6:20:00,0:00:00,20,12:00 AM,0
18078,MC19T3,669,530001.6572,4881406.147,5/14/2019,6:21:00,0:00:00,21,12:00 AM,1
18079,MC19T3,670,530000.773,4881406.921,5/14/2019,6:21:00,0:00:00,21,12:00 AM,0
5910,MC20T1,624.97,535868.9698,4884214.284,5/14/2019,9:07:00,0:00:00,7,12:00 AM,-14
5911,MC20T1,626,535867.7645,4884215.166,5/14/2019,9:07:00,0:00:00,7,12:00 AM,0
5912,MC20T1,641,535885.4877,4884208.376,5/14/2019,9:08:00,0:00:00,8,12:00 AM,1
5913,MC20T1,633,535891.4373,4884188.638,5/14/2019,9:09:00,0:00:00,9,12:00 AM,1
5914,MC20T1,645,535899.1731,4884178.905,5/14/2019,9:10:00,0:00:00,10,12:00 AM,1
5915,MC20T1,635,535909.4871,4884151.304,5/14/2019,9:11:00,0:00:00,11,12:00 AM,1
5916,MC20T1,636,535901.6499,4884135.6,5/14/2019,9:12:00,0:00:00,12,12:00 AM,1
5917,MC20T1,654,535887.0424,4884113.972,5/14/2019,9:13:00,0:00:00,13,12:00 AM,1
5918,MC20T1,654,535887.9685,4884090.874,5/14/2019,9:14:00,0:00:00,14,12:00 AM,1
5919,MC20T1,667,535877.2114,4884082.263,5/14/2019,9:15:00,0:00:00,15,12:00 AM,1
5920,MC20T1,664,535870.9425,4884072.454,5/14/2019,9:16:00,0:00:00,16,12:00 AM,1
5921,MC20T1,679,535868.2401,4884054.335,5/14/2019,9:17:00,0:00:00,17,12:00 AM,1
5922,MC20T1,680.69,535866.3442,4884049.77,5/14/2019,9:17:00,0:00:00,17,12:00 AM,0
5923,MC20T1,681,535866.26,4884050.547,5/14/2019,9:17:00,0:00:00,17,12:00 AM,0
5924,MC20T1,690,535860.4506,4884044.518,5/14/2019,9:18:00,0:00:00,18,12:00 AM,1
5925,MC20T1,703,535842.7253,4884022.207,5/14/2019,9:19:00,0:00:00,19,12:00 AM,1
5926,MC20T1,701,535816.1913,4884000.847,5/14/2019,9:20:00,0:00:00,20,12:00 AM,1
5927,MC20T1,714,535811.9695,4883982.497,5/14/2019,9:21:00,0:00:00,21,12:00 AM,1
5928,MC20T1,719,535800.6117,4883966.552,5/14/2019,9:22:00,0:00:00,22,12:00 AM,1
5929,MC20T1,723,535778.5735,4883942.552,5/14/2019,9:23:00,0:00:00,23,12:00 AM,1
5930,MC20T1,717,535756.6448,4883898.336,5/14/2019,9:24:00,0:00:00,24,12:00 AM,1
5931,MC20T1,716,535743.0828,4883860.831,5/14/2019,9:25:00,0:00:00,25,12:00 AM,1
5932,MC20T1,717,535727.5494,4883817.873,5/14/2019,9:26:00,0:00:00,26,12:00 AM,1
5933,MC20T1,722,535715.3307,4883813.03,5/14/2019,9:27:00,0:00:00,27,12:00 AM,1
5934,MC20T1,706.52,535704.5717,4883804.641,5/14/2019,9:27:00,0:00:00,27,12:00 AM,0
5935,MC20T1,707,535703.9291,4883805.082,5/14/2019,9:27:00,0:00:00,27,12:00 AM,0
5936,MC20T1,708,535691.4094,4883796.684,5/14/2019,9:28:00,0:00:00,28,12:00 AM,1
5937,MC20T1,712,535676.0874,4883773.72,5/14/2019,9:29:00,0:00:00,29,12:00 AM,1
5938,MC20T1,706,535663.7162,4883767.433,5/14/2019,9:30:00,0:00:00,30,12:00 AM,1
5939,MC20T1,710,535661.8972,4883763.424,5/14/2019,9:31:00,0:00:00,31,12:00 AM,1
5940,MC20T1,717,535663.4671,4883754.325,5/14/2019,9:32:00,0:00:00,32,12:00 AM,1
5941,MC20T1,721,535647.8902,4883719.252,5/14/2019,9:33:00,0:00:00,33,12:00 AM,1
5942,MC20T1,725,535642.7168,4883684.347,5/14/2019,9:34:00,0:00:00,34,12:00 AM,1
5943,MC20T1,729,535656.5861,4883635.661,5/14/2019,9:35:00,0:00:00,35,12:00 AM,1
5944,MC20T1,680,535670.1451,4883570.424,5/14/2019,9:36:00,0:00:00,36,12:00 AM,1
5945,MC20T1,679,535657.812,4883557.028,5/14/2019,9:37:00,0:00:00,37,12:00 AM,1
5946,MC20T1,682.84,535652.7638,4883543.339,5/14/2019,9:37:00,0:00:00,37,12:00 AM,0
5947,MC20T1,683,535652.277,4883544.558,5/14/2019,9:37:00,0:00:00,37,12:00 AM,0
5948,MC20T1,690,535635.013,4883525.36,5/14/2019,9:38:00,0:00:00,38,12:00 AM,1
5949,MC20T1,713,535631.7337,4883495.352,5/14/2019,9:39:00,0:00:00,39,12:00 AM,1
5950,MC20T1,725,535630.6365,4883476.242,5/14/2019,9:40:00,0:00:00,40,12:00 AM,1
5951,MC20T1,727,535623.8412,4883459.989,5/14/2019,9:41:00,0:00:00,41,12:00 AM,1
5952,MC20T1,720,535574.9104,4883391.081,5/14/2019,9:42:00,0:00:00,42,12:00 AM,1
5953,MC20T1,779,535548.5682,4883378.054,5/14/2019,9:43:00,0:00:00,43,12:00 AM,1
5954,MC20T1,784,535526.9993,4883370.385,5/14/2019,9:44:00,0:00:00,44,12:00 AM,1
5955,MC20T1,785,535525.7939,4883371.267,5/14/2019,9:45:00,0:00:00,45,12:00 AM,1
5956,MC20T1,775,535526.749,4883372.272,5/14/2019,9:46:00,0:00:00,46,12:00 AM,1
5957,MC20T1,768,535525.2361,4883370.82,5/14/2019,9:47:00,0:00:00,47,12:00 AM,1
5958,MC20T1,767.09,535524.8533,4883367.597,5/14/2019,9:47:00,0:00:00,47,12:00 AM,0
5959,MC20T1,767,535523.0077,4883368.475,5/14/2019,9:47:00,0:00:00,47,12:00 AM,0
5960,MC20T1,767,535492.2337,4883316.327,5/14/2019,9:48:00,0:00:00,48,12:00 AM,1
5961,MC20T1,772,535506.3423,4883312.293,5/14/2019,9:49:00,0:00:00,49,12:00 AM,1
5962,MC20T1,773,535506.1894,4883310.96,5/14/2019,9:50:00,0:00:00,50,12:00 AM,1
5963,MC20T1,779,535507.3977,4883309.522,5/14/2019,9:51:00,0:00:00,51,12:00 AM,1
5964,MC20T1,777,535510.997,4883309.986,5/14/2019,9:52:00,0:00:00,52,12:00 AM,1
5965,MC20T1,740,535569.1128,4883264.093,5/14/2019,9:53:00,0:00:00,53,12:00 AM,1
5966,MC20T1,732,535583.0861,4883255.505,5/14/2019,9:54:00,0:00:00,54,12:00 AM,1
5967,MC20T1,724,535596.7211,4883205.818,5/14/2019,9:55:00,0:00:00,55,12:00 AM,1
5968,MC20T1,727,535596.8902,4883204.153,5/14/2019,9:56:00,0:00:00,56,12:00 AM,1
5969,MC20T1,728,535599.5103,4883163.625,5/14/2019,9:57:00,0:00:00,57,12:00 AM,1
5970,MC20T1,725.94,535601.7624,4883131.981,5/14/2019,9:57:00,0:00:00,57,12:00 AM,0
5971,MC20T1,727,535601.1997,4883132.423,5/14/2019,9:57:00,0:00:00,57,12:00 AM,0
5972,MC20T1,735,535616.5924,4883083.411,5/14/2019,9:58:00,0:00:00,58,12:00 AM,1
5973,MC20T1,688,535612.8985,4883041.184,5/14/2019,9:59:00,0:00:00,59,12:00 AM,1
5974,MC20T1,692,535604.5112,4883038.028,5/14/2019,10:00:00,0:00:00,0,12:00 AM,-59
5975,MC20T1,736,535624.8948,4882983.824,5/14/2019,10:01:00,0:00:00,1,12:00 AM,1
5976,MC20T1,715,535616.1313,4882946.567,5/14/2019,10:02:00,0:00:00,2,12:00 AM,1
5977,MC20T1,656,535605.3524,4882911.965,5/14/2019,10:03:00,0:00:00,3,12:00 AM,1
5978,MC20T1,661,535585.6602,4882867.763,5/14/2019,10:04:00,0:00:00,4,12:00 AM,1
5979,MC20T1,731,535592.7398,4882861.136,5/14/2019,10:05:00,0:00:00,5,12:00 AM,1
5980,MC20T1,729,535564.4733,4882848.321,5/14/2019,10:06:00,0:00:00,6,12:00 AM,1
5981,MC20T1,747,535541.4439,4882843.976,5/14/2019,10:07:00,0:00:00,7,12:00 AM,1
5982,MC20T1,769.26,535539.6932,4882842.079,5/14/2019,10:07:00,0:00:00,7,12:00 AM,0
5983,MC20T1,768,535539.9321,4882842.302,5/14/2019,10:07:00,0:00:00,7,12:00 AM,0
5984,MC20T1,769,535562.4209,4882813.322,5/14/2019,10:08:00,0:00:00,8,12:00 AM,1
5985,MC20T1,770,535620.0462,4882770.204,5/14/2019,10:09:00,0:00:00,9,12:00 AM,1
5986,MC20T1,764,535602.7865,4882779.441,5/14/2019,10:10:00,0:00:00,10,12:00 AM,1
5987,MC20T1,763,535548.9609,4882830.466,5/14/2019,10:11:00,0:00:00,11,12:00 AM,1
5988,MC20T1,762,535556.6317,4882907.148,5/14/2019,10:12:00,0:00:00,12,12:00 AM,1
5989,MC20T1,743,535580.0271,4882991.912,5/14/2019,10:13:00,0:00:00,13,12:00 AM,1
5990,MC20T1,740,535584.216,4883075.906,5/14/2019,10:14:00,0:00:00,14,12:00 AM,1
5991,MC20T1,721,535583.9581,4883153.322,5/14/2019,10:15:00,0:00:00,15,12:00 AM,1
5992,MC20T1,719,535568.5238,4883239.765,5/14/2019,10:16:00,0:00:00,16,12:00 AM,1
5993,MC20T1,719,535561.9467,4883316.481,5/14/2019,10:17:00,0:00:00,17,12:00 AM,1
5994,MC20T1,719.46,535581.6608,4883341.579,5/14/2019,10:17:00,0:00:00,17,12:00 AM,0
5995,MC20T1,720,535580.698,4883342.018,5/14/2019,10:17:00,0:00:00,17,12:00 AM,0
5996,MC20T1,718,535608.086,4883383.707,5/14/2019,10:18:00,0:00:00,18,12:00 AM,1
5997,MC20T1,720,535674.6385,4883435.272,5/14/2019,10:19:00,0:00:00,19,12:00 AM,1
5998,MC20T1,703,535663.6109,4883505.966,5/14/2019,10:20:00,0:00:00,20,12:00 AM,1
5999,MC20T1,698,535690.195,4883577.641,5/14/2019,10:21:00,0:00:00,21,12:00 AM,1
6000,MC20T1,678,535718.3544,4883639.106,5/14/2019,10:22:00,0:00:00,22,12:00 AM,1
6001,MC20T1,685,535760.2668,4883702.867,5/14/2019,10:23:00,0:00:00,23,12:00 AM,1
6002,MC20T1,671,535746.3467,4883775.545,5/14/2019,10:24:00,0:00:00,24,12:00 AM,1
6003,MC20T1,668,535792.3023,4883787.235,5/14/2019,10:25:00,0:00:00,25,12:00 AM,1
6004,MC20T1,665,535865.3483,4883806.403,5/14/2019,10:26:00,0:00:00,26,12:00 AM,1
6005,MC20T1,653,535928.7921,4883854.511,5/14/2019,10:27:00,0:00:00,27,12:00 AM,1
6006,MC20T1,652.79,535944.3641,4883904.801,5/14/2019,10:27:00,0:00:00,27,12:00 AM,0
6007,MC20T1,653,535942.7623,4883905.014,5/14/2019,10:27:00,0:00:00,27,12:00 AM,0
6008,MC20T1,650,535940.4992,4883938.435,5/14/2019,10:28:00,0:00:00,28,12:00 AM,1
6009,MC20T1,643,535934.8143,4883982.944,5/14/2019,10:29:00,0:00:00,29,12:00 AM,1
6010,MC20T1,644,535979.8476,4884060.608,5/14/2019,10:30:00,0:00:00,30,12:00 AM,1
